[2025-01-01 14:27:20,673][dinov2][INFO] - using MLP layer as FFN
[2025-01-01 15:16:22,872][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:23,349][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:23,826][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:24,303][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:24,780][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:25,257][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:25,734][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:26,211][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:26,689][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:27,166][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:27,643][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:28,122][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:28,602][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:29,081][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:29,561][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:30,040][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:30,519][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:30,998][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:31,475][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:31,952][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:32,430][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:32,908][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:33,385][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:33,862][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:34,339][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:34,816][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:35,293][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:35,770][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:36,246][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:36,723][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:37,200][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:37,677][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:38,153][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:38,631][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:39,109][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:39,587][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:40,065][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:40,542][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:41,020][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:41,497][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:41,974][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:42,451][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:42,928][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:43,405][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:43,883][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:44,361][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:44,839][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:45,315][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:45,792][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:46,268][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:46,745][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:47,223][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:47,700][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:48,177][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:48,654][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:49,130][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:49,607][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:50,084][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:50,563][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:51,042][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:51,520][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:51,997][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:52,474][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:52,950][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:53,426][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:53,903][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:54,381][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:54,858][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:55,336][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:55,812][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:56,291][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:56,767][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:57,243][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:57,721][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:58,199][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:58,677][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:59,155][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:16:59,632][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:00,109][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:00,586][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:01,063][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:01,540][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:02,019][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:02,496][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:02,973][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:03,450][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:03,926][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:04,404][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:04,879][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:05,357][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:05,835][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:06,312][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:06,789][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:07,267][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:07,744][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:08,221][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:08,697][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:09,175][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:09,652][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:10,129][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:10,606][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:11,083][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:11,561][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:12,039][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:12,516][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:12,994][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:13,471][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:13,948][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:14,425][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:14,902][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:15,380][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:15,857][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:16,335][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:16,813][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:17,291][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:17,768][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:18,245][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:18,722][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:19,200][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:19,678][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:20,155][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:20,633][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:21,111][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:21,590][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:22,068][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:22,545][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:23,022][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:23,499][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:23,976][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:24,454][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:24,934][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:25,415][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:25,897][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:26,379][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:26,860][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:27,341][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:27,824][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:28,303][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:28,783][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:29,265][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:29,747][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:30,229][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:30,707][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:31,186][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:31,664][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:32,143][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:32,621][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:33,099][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:33,577][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:34,055][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:34,532][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:35,012][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:35,490][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:35,968][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:36,446][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:36,927][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:37,407][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:37,886][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:38,365][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:38,842][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:39,319][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:39,798][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:40,276][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:40,755][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:41,233][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:41,711][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:42,189][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:42,667][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:43,145][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:43,624][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:44,102][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:44,581][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:45,061][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:45,539][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:46,016][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:46,493][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:46,972][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:47,451][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:47,930][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:48,409][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:48,887][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:49,367][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:49,847][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:50,325][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:50,802][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:51,280][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:51,757][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:52,235][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:52,713][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:53,191][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:53,669][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:54,146][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:54,625][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:55,105][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:55,586][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:56,067][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:56,548][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:57,029][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:57,508][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:57,986][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:58,463][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:58,942][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:59,420][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:17:59,897][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:00,375][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:00,853][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:01,330][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:01,807][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:02,284][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:02,762][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:03,241][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:03,720][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:04,198][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:04,676][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:05,154][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:05,631][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:06,108][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:06,585][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:07,062][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:07,540][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:08,017][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:08,495][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:08,972][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:09,449][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:09,926][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:10,405][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:10,883][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:11,362][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:11,839][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:12,318][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:12,797][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:13,275][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:13,751][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:14,229][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:14,706][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:15,184][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:15,662][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:16,140][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:16,617][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:17,095][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:17,573][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:18,051][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:18,529][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:19,007][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:19,484][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:19,962][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:20,440][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:20,918][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:21,395][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:21,873][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:22,351][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:22,829][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:23,306][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:23,784][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:24,261][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:24,739][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:25,216][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:25,693][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:26,173][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:26,651][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:27,128][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:27,606][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:28,084][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:28,561][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:29,039][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:29,516][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:29,994][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:30,472][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:30,949][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:31,426][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:31,903][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:32,380][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:32,857][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:33,336][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:33,813][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:34,291][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:34,771][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:35,249][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:35,727][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:36,205][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:36,681][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:37,158][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:37,637][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:38,115][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:38,592][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:39,072][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:39,550][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:40,027][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:40,504][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:40,980][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:41,457][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:41,935][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:42,413][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:42,890][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:43,367][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:43,844][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:44,322][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:44,799][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:45,277][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:45,755][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:46,233][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:46,710][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:47,188][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:47,666][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:48,143][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:48,621][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:49,100][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:49,577][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:50,054][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:50,532][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:51,011][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:51,488][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:51,965][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:52,443][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:52,921][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:53,398][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:53,875][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:54,352][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:54,830][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:55,307][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:55,784][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:56,262][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:56,740][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:57,217][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:57,694][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:58,172][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:58,650][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:59,127][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:18:59,603][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:00,085][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:00,565][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:01,045][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:01,524][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:02,002][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:02,481][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:02,959][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:03,435][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:03,912][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:04,391][eval.evaluation][WARNING] - NaN values detected in predictions
[2025-01-01 15:19:04,870][eval.evaluation][WARNING] - NaN values detected in predictions
